Sucursal,Nuevo_Sistema,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Muy Bueno,1581.73
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Muy Malo,2320.47
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Muy Bueno,927.91
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Muy Bueno,1447
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Malo,646.8
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Bueno,1926.93
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Malo,1052.08
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Malo,2114.59
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Bueno,1210.21
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Muy Bueno,1020.94
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Bueno,750.45
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Bueno,1534.61
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Malo,1001.93
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Bueno,1057.21
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Muy Bueno,977.09
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Regular,1180.48
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Malo,2324.6
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Muy Malo,2525.55
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Bueno,577.16
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Muy Malo,1560.37
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Regular,1749.06
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Malo,2462.45
Paseo Shopping Portoviejo,No,4820,3,Deposito,54,Bueno,1752.91
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Malo,972.59
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Regular,2496.23
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Muy Bueno,2335.8
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Regular,2326.36
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Muy Bueno,1058.13
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Regular,2127
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Muy Malo,1273.82
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Bueno,1562.61
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Bueno,638.5
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Muy Malo,2195.91
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Malo,1349.75
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Bueno,1163.62
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Bueno,1786.01
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Malo,2298.72
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Malo,1740.69
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Bueno,2146.34
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Bueno,1712.7
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Regular,2163.26
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Bueno,1722.58
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Malo,2805.15
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Malo,2129.87
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Regular,975.63
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Regular,1041.99
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Muy Bueno,724.09
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Bueno,578.76
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Bueno,2124.62
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Malo,1837.98
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Muy Bueno,609.42
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Regular,320.7
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Malo,2277.21
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Bueno,2429.66
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Malo,2052.51
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Muy Malo,3304.24
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Muy Malo,2151.12
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Regular,1128.9
Paseo Shopping Portoviejo,No,4820,3,Deposito,55,Muy Bueno,1264.21
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Malo,2248.04
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Malo,2488.04
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Regular,1684.15
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Muy Malo,2060.44
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Regular,1943.46
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Bueno,1928.79
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Malo,2122.94
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Regular,2647.92
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Muy Malo,2216.64
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Bueno,444.39
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Muy Bueno,2412.61
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Bueno,2230.42
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Muy Malo,595.6
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Muy Bueno,2691.87
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Bueno,1736.24
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Malo,1785.92
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Bueno,2343.91
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Bueno,1648.64
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Malo,583.97
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Regular,2401.12
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Bueno,376.99
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Muy Malo,3307.2
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Malo,2676.23
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Regular,1188.3
Paseo Shopping Portoviejo,No,4820,3,Deposito,56,Regular,1450.51
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Bueno,519.5
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Regular,2357.77
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Regular,1060.89
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Bueno,2161.36
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Bueno,2282
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Malo,2002.26
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Bueno,2083.2
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Malo,2217.91
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Bueno,2408.35
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Bueno,499.57
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Malo,807.27
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Malo,2122.77
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Malo,2306.88
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Bueno,1505.92
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Regular,1601.03
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Bueno,1580.29
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Bueno,2927.92
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Bueno,2160.42
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Malo,2173.66
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Malo,2330.78
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Bueno,2061.56
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Malo,2823.01
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Malo,307.16
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Bueno,2143.95
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Malo,2030.89
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Bueno,2056.81
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Bueno,690.49
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Bueno,2005.51
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Muy Bueno,489.73
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Bueno,2165.01
Paseo Shopping Portoviejo,No,4820,3,Deposito,57,Regular,2102.39
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Regular,977.24
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Malo,2577.72
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Malo,1297.92
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Malo,2608.2
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Regular,1296.18
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Regular,1834.19
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Bueno,1259.93
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Regular,2132.41
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Muy Malo,1601.67
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Regular,1316.18
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Malo,2494.85
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Regular,511.7
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Muy Bueno,2209.25
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Muy Bueno,2088.88
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Regular,1160.47
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Muy Bueno,2006
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Muy Bueno,1729.07
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Malo,2609.96
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Bueno,2440.6
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Malo,322.65
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Muy Malo,1466.58
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Bueno,2170.57
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Regular,1603.39
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Muy Malo,1686.79
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Malo,1205.65
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Malo,2438.37
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Malo,791.48
Paseo Shopping Portoviejo,No,4820,3,Deposito,58,Malo,2222.57
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Regular,1896.62
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Bueno,1357.15
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Regular,2204.63
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Muy Bueno,1184.67
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Muy Bueno,694.57
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Malo,2071.78
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Malo,556.39
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Muy Bueno,781.48
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Bueno,2328.5
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Regular,2033.59
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Regular,634.05
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Muy Malo,2036.44
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Malo,2017.11
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Regular,1822.36
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Muy Bueno,1519.48
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Muy Malo,1280.48
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Regular,2199.14
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Muy Malo,2509.25
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Malo,948.81
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Bueno,2325.35
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Regular,1575.32
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Bueno,657
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Malo,1266.58
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Malo,2901.45
Paseo Shopping Portoviejo,No,4820,3,Deposito,59,Muy Bueno,2162.4
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Malo,2178.91
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Regular,456.41
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Muy Malo,603.47
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Regular,552.73
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Bueno,2529.26
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Malo,1469.29
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Bueno,2507.19
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Bueno,998.94
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Regular,889.02
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Malo,1033.46
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Muy Bueno,1758.16
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Malo,409.21
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Malo,1668.69
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Regular,1838.84
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Regular,1686.39
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Muy Malo,1170.52
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Bueno,1119.17
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Malo,1460.03
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Regular,2308.18
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Regular,1280.24
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Malo,863.59
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Regular,833.34
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Bueno,1364.52
Paseo Shopping Portoviejo,No,4820,3,Deposito,60,Malo,1712.97
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Bueno,2457.59
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Bueno,1092.54
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Bueno,2363.54
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Malo,2256.06
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Malo,1652.8
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Regular,2348.4
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Bueno,1645.85
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Malo,2828.23
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Malo,2610.81
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Bueno,460.96
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Malo,941.51
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Bueno,2131.05
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Regular,840.95
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Bueno,1256.31
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Regular,2216.48
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Bueno,891.07
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Malo,2406.91
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Bueno,1766.37
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Regular,1845.61
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Malo,3286.51
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Bueno,1949.55
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Malo,2575.78
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Bueno,1146.53
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Malo,1605.91
Paseo Shopping Portoviejo,No,4820,3,Deposito,61,Muy Malo,937.24
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Bueno,444.83
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Muy Bueno,1916.84
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Muy Malo,274.23
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Malo,1199.29
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Muy Malo,2646.66
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Malo,1048.45
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Muy Bueno,2105.01
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Muy Malo,1536.96
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Regular,1854.18
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Muy Malo,1507.88
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Regular,853.22
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Malo,1249.61
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Malo,1357.88
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Muy Malo,465.74
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Regular,2147.47
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Bueno,1159.93
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Muy Malo,2362.68
Paseo Shopping Portoviejo,No,4820,3,Deposito,62,Bueno,1316.48
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Muy Bueno,1657.9
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Regular,2335.27
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Malo,2897.66
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Muy Bueno,1575.64
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Regular,2811.12
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Muy Bueno,1594.02
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Regular,1193.09
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Regular,1963.09
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Malo,1763.92
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Malo,1478.84
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Regular,1609.37
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Muy Malo,2356.87
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Regular,933.47
Paseo Shopping Portoviejo,No,4820,3,Deposito,63,Regular,2288.25
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Regular,1469.45
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Regular,2052.71
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Muy Bueno,1125.84
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Muy Malo,904.5
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Muy Malo,1287
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Regular,1766.51
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Muy Malo,619.57
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Bueno,1178.76
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Regular,1370.11
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Regular,1329.44
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Regular,1315.3
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Muy Bueno,2111.12
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Muy Malo,2417.85
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Malo,1313.44
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Muy Bueno,2152.6
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Bueno,215.68
Paseo Shopping Portoviejo,No,4820,3,Deposito,64,Regular,1952.63
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Muy Malo,1865.62
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Regular,1715.99
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Bueno,1693.25
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Bueno,1642.2
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Regular,1179.8
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Muy Bueno,610.96
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Malo,1263.64
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Malo,2278.05
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Bueno,2357.54
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Muy Malo,1045.35
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Muy Bueno,1166.93
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Regular,388.4
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Bueno,1506.44
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Muy Malo,567.97
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Regular,2209.07
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Bueno,1417.79
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Regular,891.12
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Regular,1071.82
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Bueno,2023.7
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Muy Malo,881.41
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Malo,2414.69
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Muy Malo,2991.89
Paseo Shopping Portoviejo,No,4820,3,Deposito,65,Bueno,2141.89
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Malo,2288.43
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Muy Malo,2348.2
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Regular,2809.47
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Bueno,2470.54
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Muy Malo,1553.38
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Malo,2686.02
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Bueno,630.32
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Regular,545.95
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Muy Bueno,1821.3
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Muy Malo,1405.08
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Muy Bueno,1626.48
Paseo Shopping Portoviejo,No,4820,3,Deposito,66,Muy Bueno,3074.43
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Malo,2405.9
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Muy Bueno,391.06
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Muy Malo,1456.79
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Muy Bueno,2575.78
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Malo,575.91
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Bueno,1007.59
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Malo,2858.67
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Malo,296.8
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Muy Malo,2451.94
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Bueno,2151.04
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Bueno,2193.44
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Regular,648.79
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Malo,2098.86
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Malo,847.57
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Bueno,1393.55
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Bueno,2411.27
Paseo Shopping Portoviejo,No,4820,3,Deposito,67,Regular,2011.05
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Malo,2629.33
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Bueno,2322.72
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Muy Malo,960.31
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Malo,2000.93
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Muy Bueno,892.62
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Regular,2272.03
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Malo,2007.37
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Muy Bueno,1576.96
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Bueno,1858.47
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Malo,965.17
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Malo,1798.87
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Regular,272.67
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Muy Bueno,1107.56
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Regular,1876.95
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Muy Malo,1607.94
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Regular,2458.83
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Malo,1787.79
Paseo Shopping Portoviejo,No,4820,3,Deposito,68,Muy Malo,1850.43
Paseo Shopping Portoviejo,No,4820,3,Deposito,69,Muy Malo,2067.42
Paseo Shopping Portoviejo,No,4820,3,Deposito,69,Muy Bueno,902.44
Paseo Shopping Portoviejo,No,4820,3,Deposito,69,Bueno,1874.68
Paseo Shopping Portoviejo,No,4820,3,Deposito,69,Bueno,1157.18
Paseo Shopping Portoviejo,No,4820,3,Deposito,69,Regular,2952.45
Paseo Shopping Portoviejo,No,4820,3,Deposito,69,Malo,620.37
Paseo Shopping Portoviejo,No,4820,3,Deposito,69,Bueno,930.63
Paseo Shopping Portoviejo,No,4820,3,Deposito,69,Regular,2052.51
Paseo Shopping Portoviejo,No,4820,3,Deposito,69,Bueno,1716.68
Paseo Shopping Portoviejo,No,4820,3,Deposito,69,Malo,1311.43
Paseo Shopping Portoviejo,No,4820,3,Deposito,69,Muy Bueno,443.56
Paseo Shopping Portoviejo,No,4820,3,Deposito,70,Muy Malo,1458.24
Paseo Shopping Portoviejo,No,4820,3,Deposito,70,Bueno,912.36
Paseo Shopping Portoviejo,No,4820,3,Deposito,70,Muy Malo,2049.94
